game_id,date,away_name,away_id,away_score,home_name,home_id,home_score,inserted
747946,2024-03-16,Pirates,134,4,Braves,144,2,2024-03-17 13:15:58
764835,2024-03-17,Dodgers,119,14,Kiwoom Heroes,2916,3,2024-03-18 10:00:54
764836,2024-03-17,Korea,1171,0,Padres,135,1,2024-03-18 10:00:54
747931,2024-03-17,Orioles,110,4,Tigers,116,4,2024-03-18 10:00:54
747927,2024-03-17,Mets,121,8,Nationals,120,9,2024-03-18 10:00:54
747928,2024-03-17,Astros,117,6,Cardinals,138,10,2024-03-18 10:00:54
747926,2024-03-17,Rays,139,4,Pirates,134,8,2024-03-18 10:00:54
747925,2024-03-17,Blue Jays,141,5,Phillies,143,5,2024-03-18 10:00:54
747923,2024-03-17,Braves,144,2,Orioles,110,8,2024-03-18 10:00:54
747929,2024-03-17,Red Sox,111,3,Braves,144,3,2024-03-18 10:00:54
747921,2024-03-17,Yankees,147,6,Red Sox,111,12,2024-03-18 10:00:54
747924,2024-03-17,Twins,142,4,Blue Jays,141,9,2024-03-18 10:00:54
747922,2024-03-17,Marlins,146,6,Mets,121,7,2024-03-18 10:00:54
747917,2024-03-17,Rockies,115,5,Giants,137,3,2024-03-18 10:00:54
747916,2024-03-17,Rangers,140,6,Cubs,112,8,2024-03-18 10:00:54
747915,2024-03-17,White Sox,145,3,Athletics,133,3,2024-03-18 10:00:54
747920,2024-03-17,Angels,108,0,D-backs,109,2,2024-03-18 10:00:54
747919,2024-03-17,D-backs,109,5,Mariners,136,4,2024-03-18 10:00:54
747918,2024-03-17,Reds,113,2,Guardians,114,4,2024-03-18 10:00:54
747914,2024-03-17,Brewers,158,6,Royals,118,4,2024-03-18 10:00:54
764837,2024-03-18,Padres,135,5,LG Twins,2913,4,2024-03-19 09:08:47
764834,2024-03-18,Korea,1171,2,Dodgers,119,5,2024-03-19 09:08:47
747913,2024-03-18,Red Sox,111,2,Twins,142,5,2024-03-19 09:08:47
747910,2024-03-18,Pirates,134,11,Phillies,143,2,2024-03-19 09:08:47
747908,2024-03-18,Braves,144,3,Rays,139,7,2024-03-19 09:08:47
747909,2024-03-18,Phillies,143,3,Yankees,147,4,2024-03-19 09:08:47
747912,2024-03-18,Astros,117,5,Marlins,146,6,2024-03-19 09:08:47
747904,2024-03-18,Mariners,136,9,Rangers,140,5,2024-03-19 09:08:47
747906,2024-03-18,Guardians,114,8,White Sox,145,5,2024-03-19 09:08:47
747905,2024-03-18,Athletics,133,3,D-backs,109,3,2024-03-19 09:08:47
747907,2024-03-18,Angels,108,3,Brewers,158,4,2024-03-19 09:08:47
747911,2024-03-18,Nationals,120,10,Astros,117,1,2024-03-19 09:08:47
747903,2024-03-18,Giants,137,4,Reds,113,2,2024-03-19 09:08:47
747900,2024-03-19,Rays,139,2,Red Sox,111,5,2024-03-20 08:09:00
747897,2024-03-19,Marlins,146,10,Cardinals,138,11,2024-03-20 08:09:00
747902,2024-03-19,Orioles,110,13,Blue Jays,141,8,2024-03-20 08:09:00
747892,2024-03-19,Athletics,133,7,Rangers,140,7,2024-03-20 08:09:00
747890,2024-03-19,Brewers,158,8,Guardians,114,5,2024-03-20 08:09:00
747896,2024-03-19,Reds,113,6,Angels,108,10,2024-03-20 08:09:00
747894,2024-03-19,Guardians,114,8,Rockies,115,8,2024-03-20 08:09:00
747893,2024-03-19,Rockies,115,3,Mariners,136,12,2024-03-20 08:09:00
747899,2024-03-19,Phillies,143,0,Tigers,116,0,2024-03-20 08:09:00
747898,2024-03-19,Marlins,146,3,Astros,117,3,2024-03-20 08:09:00
747901,2024-03-19,Cardinals,138,1,Mets,121,3,2024-03-20 08:09:00
747895,2024-03-19,D-backs,109,4,Cubs,112,1,2024-03-20 08:09:00
747891,2024-03-19,Royals,118,8,Giants,137,9,2024-03-20 08:09:00
745444,2024-03-20,Dodgers,119,5,Padres,135,2,2024-03-21 08:50:13
747889,2024-03-20,Tigers,116,12,Twins,142,3,2024-03-21 08:50:13
747885,2024-03-20,Blue Jays,141,9,Braves,144,10,2024-03-21 08:50:13
747888,2024-03-20,Mets,121,6,Marlins,146,3,2024-03-21 08:50:13
747882,2024-03-20,Cubs,112,1,Athletics,133,3,2024-03-21 08:50:13
747878,2024-03-20,Rangers,140,8,Reds,113,1,2024-03-21 08:50:13
747879,2024-03-20,Reds,113,3,White Sox,145,1,2024-03-21 08:50:13
747880,2024-03-20,Rockies,115,1,D-backs,109,5,2024-03-21 08:50:13
747881,2024-03-20,Giants,137,5,Angels,108,2,2024-03-21 08:50:13
747886,2024-03-20,Cardinals,138,13,Nationals,120,4,2024-03-21 08:50:13
747884,2024-03-20,Phillies,143,4,Orioles,110,13,2024-03-21 08:50:13
747887,2024-03-20,Pirates,134,0,Yankees,147,12,2024-03-21 08:50:13
747883,2024-03-20,Angels,108,8,Royals,118,8,2024-03-21 08:50:13
746175,2024-03-21,Padres,135,15,Dodgers,119,11,2024-03-22 09:31:29
747875,2024-03-21,Mets,121,10,Tigers,116,5,2024-03-22 09:31:29
747876,2024-03-21,Astros,117,9,Cardinals,138,1,2024-03-22 09:31:29
747872,2024-03-21,Twins,142,8,Nationals,120,9,2024-03-22 09:31:29
747874,2024-03-21,Rays,139,6,Phillies,143,5,2024-03-22 09:31:29
747870,2024-03-21,Yankees,147,2,Braves,144,5,2024-03-22 09:31:29
747868,2024-03-21,Royals,118,5,Guardians,114,8,2024-03-22 09:31:29
747865,2024-03-21,White Sox,145,3,Royals,118,3,2024-03-22 09:31:29
747869,2024-03-21,Cubs,112,5,Rockies,115,2,2024-03-22 09:31:29
747877,2024-03-21,Orioles,110,2,Red Sox,111,3,2024-03-22 09:31:29
747873,2024-03-21,Blue Jays,141,3,Pirates,134,2,2024-03-22 09:31:29
747867,2024-03-21,Giants,137,7,Brewers,158,6,2024-03-22 09:31:29
747871,2024-03-21,Reds,113,6,Mariners,136,7,2024-03-22 09:31:29
747864,2024-03-22,Tigers,116,4,Phillies,143,3,2024-03-23 15:10:51
747863,2024-03-22,Mets,121,3,Yankees,147,5,2024-03-23 15:10:51
747866,2024-03-22,Red Sox,111,1,Blue Jays,141,5,2024-03-23 15:10:51
747855,2024-03-22,Reds,113,6,Athletics,133,8,2024-03-23 15:10:51
747852,2024-03-22,Giants,137,7,Cubs,112,3,2024-03-23 15:10:51
747857,2024-03-22,Cubs,112,12,Giants,137,13,2024-03-23 15:10:51
747849,2024-03-22,Rangers,140,0,Guardians,114,10,2024-03-23 15:10:51
747856,2024-03-22,Rockies,115,3,Rangers,140,2,2024-03-23 15:10:51
747853,2024-03-22,Athletics,133,2,White Sox,145,8,2024-03-23 15:10:51
747851,2024-03-22,Mariners,136,3,D-backs,109,3,2024-03-23 15:10:51
747850,2024-03-22,White Sox,145,0,Angels,108,2,2024-03-23 15:10:51
747854,2024-03-22,Royals,118,5,Brewers,158,11,2024-03-23 15:10:51
747848,2024-03-22,Brewers,158,4,Mariners,136,4,2024-03-23 15:10:51
747858,2024-03-22,Twins,142,0,Rays,139,0,2024-03-23 15:10:51
747859,2024-03-22,Braves,144,0,Twins,142,0,2024-03-23 15:10:51
747862,2024-03-22,Nationals,120,0,Astros,117,0,2024-03-23 15:10:51
747860,2024-03-22,Pirates,134,0,Orioles,110,0,2024-03-23 15:10:51
747861,2024-03-22,Cardinals,138,0,Marlins,146,0,2024-03-23 15:10:51
747846,2024-03-23,Red Sox,111,1,Pirates,134,4,2024-03-24 08:15:07
747843,2024-03-23,Nationals,120,2,Cardinals,138,2,2024-03-24 08:15:07
747847,2024-03-23,Orioles,110,6,Rays,139,4,2024-03-24 08:15:07
747842,2024-03-23,Rays,139,5,Braves,144,2,2024-03-24 08:15:07
747839,2024-03-23,Yankees,147,6,Tigers,116,11,2024-03-24 08:15:07
747837,2024-03-23,Phillies,143,6,Yankees,147,6,2024-03-24 08:15:07
747845,2024-03-23,Tigers,116,10,Blue Jays,141,7,2024-03-24 08:15:07
747844,2024-03-23,Astros,117,13,Mets,121,5,2024-03-24 08:15:07
747836,2024-03-23,Angels,108,5,Athletics,133,11,2024-03-24 08:15:07
747831,2024-03-23,Rangers,140,1,Royals,118,1,2024-03-24 08:15:07
747834,2024-03-23,Rockies,115,2,Reds,113,6,2024-03-24 08:15:07
747835,2024-03-23,D-backs,109,11,Giants,137,5,2024-03-24 08:15:07
747832,2024-03-23,Mariners,136,8,White Sox,145,2,2024-03-24 08:15:07
747830,2024-03-23,Brewers,158,7,Cubs,112,4,2024-03-24 08:15:07
747833,2024-03-23,Guardians,114,5,D-backs,109,0,2024-03-24 08:15:07
747840,2024-03-23,Blue Jays,141,2,Orioles,110,3,2024-03-24 08:15:07
747841,2024-03-23,Twins,142,6,Red Sox,111,8,2024-03-24 08:15:07
747838,2024-03-23,Marlins,146,5,Nationals,120,3,2024-03-24 08:15:07
747825,2024-03-24,Cardinals,138,4,Astros,117,9,2024-03-25 11:30:09
747826,2024-03-24,Rays,139,2,Tigers,116,3,2024-03-25 11:30:09
747828,2024-03-24,Orioles,110,8,Twins,142,3,2024-03-25 11:30:09
747823,2024-03-24,Blue Jays,141,0,Phillies,143,2,2024-03-25 11:30:09
747824,2024-03-24,Braves,144,5,Red Sox,111,5,2024-03-25 11:30:09
747821,2024-03-24,Yankees,147,1,Pirates,134,0,2024-03-25 11:30:09
747829,2024-03-24,Nationals,120,1,Mets,121,10,2024-03-25 11:30:09
747827,2024-03-24,Mets,121,1,Marlins,146,5,2024-03-25 11:30:09
766493,2024-03-24,Yankees,147,3,Diablos Rojos,532,4,2024-03-25 11:30:09
747818,2024-03-24,Guardians,114,10,Reds,113,7,2024-03-25 11:30:09
747819,2024-03-24,Cubs,112,9,Mariners,136,9,2024-03-25 11:30:09
747817,2024-03-24,White Sox,145,3,Rockies,115,7,2024-03-25 11:30:09
747820,2024-03-24,D-backs,109,4,Brewers,158,14,2024-03-25 11:30:09
747822,2024-03-24,Angels,108,3,Dodgers,119,5,2024-03-25 11:30:09
764388,2024-03-24,River Cats,105,8,Giants,137,1,2024-03-25 11:30:09
747816,2024-03-25,Rays,139,6,Phillies,143,3,2024-03-26 07:37:23
747815,2024-03-25,Blue Jays,141,3,Pirates,134,4,2024-03-26 07:37:23
747813,2024-03-25,Twins,142,0,Braves,144,4,2024-03-26 07:37:23
748868,2024-03-25,Mets,121,0,Yankees,147,3,2024-03-26 07:37:23
748338,2024-03-25,Cardinals,138,6,Cubs,112,3,2024-03-26 07:37:23
747810,2024-03-25,Rockies,115,1,Brewers,158,10,2024-03-26 07:37:23
764494,2024-03-25,Royals,118,7,Naturals,1350,1,2024-03-26 07:37:23
766494,2024-03-25,Yankees,147,5,Diablos Rojos,532,8,2024-03-26 07:37:23
747812,2024-03-25,Red Sox,111,9,Rangers,140,2,2024-03-26 07:37:23
747814,2024-03-25,Space Cowboys,5434,3,Astros,117,1,2024-03-26 07:37:23
747811,2024-03-25,Angels,108,6,Dodgers,119,0,2024-03-26 07:37:23
747809,2024-03-25,Guardians,114,0,D-backs,109,6,2024-03-26 07:37:23
747808,2024-03-25,Mariners,136,4,Padres,135,1,2024-03-26 07:37:23
747807,2024-03-25,Giants,137,4,Athletics,133,1,2024-03-26 07:37:23
761424,2024-03-26,Nationals Futures,370,1,Nationals,120,13,2024-03-27 09:57:40
747806,2024-03-26,Tigers,116,3,Rays,139,3,2024-03-27 09:57:40
747804,2024-03-26,Braves,144,6,Twins,142,9,2024-03-27 09:57:40
747802,2024-03-26,Red Sox,111,4,Rangers,140,1,2024-03-27 09:57:40
748339,2024-03-26,Cardinals,138,7,Cubs,112,2,2024-03-27 09:57:40
747798,2024-03-26,Brewers,158,1,Rockies,115,6,2024-03-27 09:57:40
747803,2024-03-26,Guardians,114,1,D-backs,109,6,2024-03-27 09:57:40
747799,2024-03-26,Mariners,136,7,Padres,135,6,2024-03-27 09:57:40
747800,2024-03-26,Athletics,133,3,Giants,137,1,2024-03-27 09:57:40
747805,2024-03-26,Space Cowboys,5434,3,Astros,117,7,2024-03-27 09:57:40
747801,2024-03-26,Dodgers,119,3,Angels,108,4,2024-03-27 09:57:40
747060,2024-03-28,Angels,108,3,Orioles,110,11,2024-03-30 10:37:54
746737,2024-03-28,Nationals,120,2,Reds,113,8,2024-03-30 10:37:54
745445,2024-03-28,Giants,137,4,Padres,135,6,2024-03-30 10:37:54
746165,2024-03-28,Cardinals,138,1,Dodgers,119,7,2024-03-30 10:37:54
745116,2024-03-28,Blue Jays,141,8,Rays,139,2,2024-03-30 10:37:54
746335,2024-03-28,Twins,142,4,Royals,118,1,2024-03-30 10:37:54
746821,2024-03-28,Tigers,116,1,White Sox,145,0,2024-03-30 10:37:54
746089,2024-03-28,Pirates,134,6,Marlins,146,5,2024-03-30 10:37:54
746418,2024-03-28,Yankees,147,5,Astros,117,4,2024-03-30 10:37:54
745039,2024-03-28,Cubs,112,3,Rangers,140,4,2024-03-30 10:37:54
745687,2024-03-28,Guardians,114,8,Athletics,133,0,2024-03-30 10:37:54
747224,2024-03-28,Rockies,115,1,D-backs,109,16,2024-03-30 10:37:54
745283,2024-03-28,Red Sox,111,6,Mariners,136,4,2024-03-30 10:37:54
745848,2024-03-29,Brewers,158,3,Mets,121,1,2024-03-30 10:39:27
745604,2024-03-29,Braves,144,9,Phillies,143,3,2024-03-30 10:39:27
745117,2024-03-29,Blue Jays,141,2,Rays,139,8,2024-03-30 10:39:27
746091,2024-03-29,Pirates,134,7,Marlins,146,2,2024-03-30 10:39:27
746412,2024-03-29,Yankees,147,7,Astros,117,1,2024-03-30 10:39:27
747223,2024-03-29,Rockies,115,3,D-backs,109,7,2024-03-30 10:39:27
745682,2024-03-29,Guardians,114,6,Athletics,133,4,2024-03-30 10:39:27
745276,2024-03-29,Red Sox,111,0,Mariners,136,1,2024-03-30 10:39:27
745435,2024-03-29,Giants,137,8,Padres,135,3,2024-03-30 10:39:27
746167,2024-03-29,Cardinals,138,3,Dodgers,119,6,2024-03-30 10:39:27
745850,2024-03-30,Brewers,158,7,Mets,121,6,2024-03-31 09:29:38
746818,2024-03-30,Tigers,116,7,White Sox,145,6,2024-03-31 09:29:38
747063,2024-03-30,Angels,108,4,Orioles,110,13,2024-03-31 09:29:38
745599,2024-03-30,Braves,144,12,Phillies,143,4,2024-03-31 09:29:38
745684,2024-03-30,Guardians,114,12,Athletics,133,3,2024-03-31 09:29:38
746736,2024-03-30,Nationals,120,7,Reds,113,6,2024-03-31 09:29:38
745119,2024-03-30,Blue Jays,141,1,Rays,139,5,2024-03-31 09:29:38
746333,2024-03-30,Twins,142,5,Royals,118,1,2024-03-31 09:29:38
746087,2024-03-30,Pirates,134,9,Marlins,146,3,2024-03-31 09:29:38
745037,2024-03-30,Cubs,112,2,Rangers,140,11,2024-03-31 09:29:38
745436,2024-03-30,Giants,137,9,Padres,135,6,2024-03-31 09:29:38
746410,2024-03-30,Yankees,147,5,Astros,117,3,2024-03-31 09:29:38
747221,2024-03-30,Rockies,115,9,D-backs,109,4,2024-03-31 09:29:38
746168,2024-03-30,Cardinals,138,6,Dodgers,119,5,2024-03-31 09:29:38
745278,2024-03-30,Red Sox,111,3,Mariners,136,4,2024-03-31 09:29:38
747062,2024-03-31,Angels,108,4,Orioles,110,1,2024-04-01 09:26:29
745602,2024-03-31,Braves,144,4,Phillies,143,5,2024-04-01 09:26:29
746739,2024-03-31,Nationals,120,5,Reds,113,6,2024-04-01 09:26:29
745115,2024-03-31,Blue Jays,141,9,Rays,139,2,2024-04-01 09:26:29
746090,2024-03-31,Pirates,134,9,Marlins,146,7,2024-04-01 09:26:29
745845,2024-03-31,Brewers,158,4,Mets,121,1,2024-04-01 09:26:29
746332,2024-03-31,Twins,142,0,Royals,118,11,2024-04-01 09:26:29
746815,2024-03-31,Tigers,116,3,White Sox,145,2,2024-04-01 09:26:29
746413,2024-03-31,Yankees,147,4,Astros,117,3,2024-04-01 09:26:29
745035,2024-03-31,Cubs,112,9,Rangers,140,5,2024-04-01 09:26:29
745683,2024-03-31,Guardians,114,3,Athletics,133,4,2024-04-01 09:26:29
747222,2024-03-31,Rockies,115,1,D-backs,109,5,2024-04-01 09:26:29
745279,2024-03-31,Red Sox,111,5,Mariners,136,1,2024-04-01 09:26:29
745438,2024-03-31,Giants,137,4,Padres,135,13,2024-04-01 09:26:29
746166,2024-03-31,Cardinals,138,4,Dodgers,119,5,2024-04-01 09:26:29
746817,2024-04-01,Braves,144,9,White Sox,145,0,2024-04-02 09:04:02
746899,2024-04-01,Rockies,115,0,Cubs,112,5,2024-04-02 09:04:02
744875,2024-04-01,Pirates,134,8,Nationals,120,4,2024-04-02 09:04:02
747058,2024-04-01,Royals,118,4,Orioles,110,6,2024-04-02 09:04:02
745600,2024-04-01,Reds,113,6,Phillies,143,3,2024-04-02 09:04:02
746085,2024-04-01,Angels,108,7,Marlins,146,4,2024-04-02 09:04:02
745109,2024-04-01,Rangers,140,9,Rays,139,3,2024-04-02 09:04:02
745842,2024-04-01,Tigers,116,5,Mets,121,0,2024-04-02 09:04:02
746409,2024-04-01,Blue Jays,141,0,Astros,117,10,2024-04-02 09:04:02
745675,2024-04-01,Red Sox,111,9,Athletics,133,0,2024-04-02 09:04:02
745277,2024-04-01,Guardians,114,4,Mariners,136,5,2024-04-02 09:04:02
745437,2024-04-01,Cardinals,138,6,Padres,135,2,2024-04-02 09:04:02
747218,2024-04-01,Yankees,147,5,D-backs,109,2,2024-04-02 09:04:02
746170,2024-04-01,Giants,137,3,Dodgers,119,8,2024-04-02 09:04:02
746009,2024-04-02,Twins,142,2,Brewers,158,3,2024-04-03 07:17:38
747057,2024-04-02,Royals,118,4,Orioles,110,1,2024-04-03 07:17:38
745598,2024-04-02,Reds,113,4,Phillies,143,9,2024-04-03 07:17:38
746086,2024-04-02,Angels,108,3,Marlins,146,1,2024-04-03 07:17:38
745111,2024-04-02,Rangers,140,2,Rays,139,5,2024-04-03 07:17:38
746898,2024-04-02,Rockies,115,2,Cubs,112,12,2024-04-03 07:17:38
746814,2024-04-02,Braves,144,2,White Sox,145,3,2024-04-03 07:17:38
746411,2024-04-02,Blue Jays,141,2,Astros,117,1,2024-04-03 07:17:38
745680,2024-04-02,Red Sox,111,5,Athletics,133,4,2024-04-03 07:17:38
745273,2024-04-02,Guardians,114,5,Mariners,136,2,2024-04-03 07:17:38
745439,2024-04-02,Cardinals,138,5,Padres,135,2,2024-04-03 07:17:38
747220,2024-04-02,Yankees,147,0,D-backs,109,7,2024-04-03 07:17:38
746169,2024-04-02,Giants,137,4,Dodgers,119,5,2024-04-03 07:17:38
747059,2024-04-03,Royals,118,3,Orioles,110,4,2024-04-04 08:22:28
745114,2024-04-03,Rangers,140,4,Rays,139,1,2024-04-04 08:22:28
746083,2024-04-03,Angels,108,10,Marlins,146,2,2024-04-04 08:22:28
746008,2024-04-03,Twins,142,7,Brewers,158,3,2024-04-04 08:22:28
745678,2024-04-03,Red Sox,111,1,Athletics,133,0,2024-04-04 08:22:28
747219,2024-04-03,Yankees,147,6,D-backs,109,5,2024-04-04 08:22:28
745603,2024-04-03,Reds,113,4,Phillies,143,1,2024-04-04 08:22:28
745275,2024-04-03,Guardians,114,8,Mariners,136,0,2024-04-04 08:22:28
745440,2024-04-03,Cardinals,138,2,Padres,135,3,2024-04-04 08:22:28
744869,2024-04-03,Pirates,134,3,Nationals,120,5,2024-04-04 08:22:28
746900,2024-04-03,Rockies,115,8,Cubs,112,9,2024-04-04 08:22:28
746407,2024-04-03,Blue Jays,141,0,Astros,117,8,2024-04-04 08:22:28
746163,2024-04-03,Giants,137,4,Dodgers,119,5,2024-04-04 08:22:28
745844,2024-04-04,Tigers,116,6,Mets,121,3,2024-04-05 11:45:25
745843,2024-04-04,Tigers,116,1,Mets,121,2,2024-04-05 11:45:25
744870,2024-04-04,Pirates,134,7,Nationals,120,4,2024-04-05 11:45:25
745928,2024-04-04,Guardians,114,4,Twins,142,2,2024-04-05 11:45:25
745200,2024-04-04,Marlins,146,5,Cardinals,138,8,2024-04-05 11:45:25
746327,2024-04-04,White Sox,145,1,Royals,118,10,2024-04-05 11:45:25
745764,2024-04-05,Blue Jays,141,3,Yankees,147,0,2024-04-06 07:11:12
746497,2024-04-05,Athletics,133,4,Tigers,116,5,2024-04-06 07:11:12
746897,2024-04-05,Dodgers,119,7,Cubs,112,9,2024-04-06 07:11:12
746576,2024-04-05,Rays,139,7,Rockies,115,10,2024-04-06 07:11:12
745524,2024-04-05,Orioles,110,5,Pirates,134,2,2024-04-06 07:11:12
745361,2024-04-05,Padres,135,2,Giants,137,3,2024-04-06 07:11:12
746733,2024-04-05,Mets,121,3,Reds,113,2,2024-04-06 07:11:12
744874,2024-04-05,Phillies,143,4,Nationals,120,0,2024-04-06 07:11:12
747143,2024-04-05,D-backs,109,5,Braves,144,6,2024-04-06 07:11:12
746328,2024-04-05,White Sox,145,1,Royals,118,2,2024-04-06 07:11:12
745033,2024-04-05,Astros,117,2,Rangers,140,10,2024-04-06 07:11:12
746007,2024-04-05,Mariners,136,5,Brewers,158,6,2024-04-06 07:11:12
746249,2024-04-05,Red Sox,111,8,Angels,108,6,2024-04-06 07:11:12
746498,2024-04-06,Athletics,133,4,Tigers,116,0,2024-04-07 07:48:24
745926,2024-04-06,Guardians,114,3,Twins,142,1,2024-04-07 07:48:24
745197,2024-04-06,Marlins,146,1,Cardinals,138,3,2024-04-07 07:48:24
746896,2024-04-06,Dodgers,119,4,Cubs,112,1,2024-04-07 07:48:24
745522,2024-04-06,Orioles,110,4,Pirates,134,5,2024-04-07 07:48:24
744873,2024-04-06,Phillies,143,5,Nationals,120,2,2024-04-07 07:48:24
746731,2024-04-06,Mets,121,6,Reds,113,9,2024-04-07 07:48:24
745031,2024-04-06,Astros,117,2,Rangers,140,7,2024-04-07 07:48:24
745766,2024-04-06,Blue Jays,141,8,Yankees,147,9,2024-04-07 07:48:24
746329,2024-04-06,White Sox,145,0,Royals,118,3,2024-04-07 07:48:24
746006,2024-04-06,Mariners,136,5,Brewers,158,3,2024-04-07 07:48:24
747140,2024-04-06,D-backs,109,8,Braves,144,9,2024-04-07 07:48:24
746575,2024-04-06,Rays,139,8,Rockies,115,6,2024-04-07 07:48:24
745359,2024-04-06,Padres,135,4,Giants,137,0,2024-04-07 07:48:24
746248,2024-04-06,Red Sox,111,1,Angels,108,2,2024-04-07 07:48:24
745523,2024-04-07,Orioles,110,2,Pirates,134,3,2024-04-08 08:24:56
744871,2024-04-07,Phillies,143,2,Nationals,120,3,2024-04-08 08:24:56
747141,2024-04-07,D-backs,109,2,Braves,144,5,2024-04-08 08:24:56
745765,2024-04-07,Blue Jays,141,3,Yankees,147,8,2024-04-08 08:24:56
746734,2024-04-07,Mets,121,3,Reds,113,1,2024-04-08 08:24:56
746493,2024-04-07,Athletics,133,7,Tigers,116,1,2024-04-08 08:24:56
746330,2024-04-07,White Sox,145,3,Royals,118,5,2024-04-08 08:24:56
746003,2024-04-07,Mariners,136,4,Brewers,158,12,2024-04-08 08:24:56
745198,2024-04-07,Marlins,146,10,Cardinals,138,3,2024-04-08 08:24:56
746895,2024-04-07,Dodgers,119,1,Cubs,112,8,2024-04-08 08:24:56
746574,2024-04-07,Rays,139,3,Rockies,115,2,2024-04-08 08:24:56
745362,2024-04-07,Padres,135,2,Giants,137,3,2024-04-08 08:24:56
746251,2024-04-07,Red Sox,111,12,Angels,108,2,2024-04-08 08:24:56
745032,2024-04-07,Astros,117,3,Rangers,140,1,2024-04-08 08:24:56
746654,2024-04-08,White Sox,145,0,Guardians,114,4,2024-04-09 07:53:11
745761,2024-04-08,Marlins,146,0,Yankees,147,7,2024-04-09 07:53:11
745520,2024-04-08,Tigers,116,4,Pirates,134,7,2024-04-09 07:53:11
746735,2024-04-08,Brewers,158,8,Reds,113,10,2024-04-09 07:53:11
744956,2024-04-08,Mariners,136,2,Blue Jays,141,5,2024-04-09 07:53:11
747142,2024-04-08,Mets,121,8,Braves,144,7,2024-04-09 07:53:11
745925,2024-04-08,Dodgers,119,4,Twins,142,2,2024-04-09 07:53:11
745194,2024-04-08,Phillies,143,5,Cardinals,138,3,2024-04-09 07:53:11
745034,2024-04-08,Astros,117,10,Rangers,140,5,2024-04-09 07:53:11
746569,2024-04-08,D-backs,109,5,Rockies,115,7,2024-04-09 07:53:11
746252,2024-04-08,Rays,139,1,Angels,108,7,2024-04-09 07:53:11
745432,2024-04-08,Cubs,112,8,Padres,135,9,2024-04-09 07:53:11
745363,2024-04-08,Nationals,120,8,Giants,137,1,2024-04-09 07:53:11
745517,2024-04-09,Tigers,116,5,Pirates,134,3,2024-04-10 08:09:54
746981,2024-04-09,Orioles,110,7,Red Sox,111,1,2024-04-10 08:09:54
746653,2024-04-09,White Sox,145,7,Guardians,114,5,2024-04-10 08:09:54
746732,2024-04-09,Brewers,158,9,Reds,113,5,2024-04-10 08:09:54
745762,2024-04-09,Marlins,146,2,Yankees,147,3,2024-04-10 08:09:54
744957,2024-04-09,Mariners,136,3,Blue Jays,141,5,2024-04-10 08:09:54
747138,2024-04-09,Mets,121,5,Braves,144,6,2024-04-10 08:09:54
746326,2024-04-09,Astros,117,3,Royals,118,4,2024-04-10 08:09:54
745924,2024-04-09,Dodgers,119,6,Twins,142,3,2024-04-10 08:09:54
745195,2024-04-09,Phillies,143,0,Cardinals,138,3,2024-04-10 08:09:54
745030,2024-04-09,Athletics,133,4,Rangers,140,3,2024-04-10 08:09:54
746571,2024-04-09,D-backs,109,3,Rockies,115,2,2024-04-10 08:09:54
746250,2024-04-09,Rays,139,6,Angels,108,4,2024-04-10 08:09:54
745357,2024-04-09,Nationals,120,5,Giants,137,3,2024-04-10 08:09:54
745433,2024-04-09,Cubs,112,5,Padres,135,1,2024-04-10 08:09:54
745923,2024-04-10,Dodgers,119,2,Twins,142,3,2024-04-11 07:36:20
745196,2024-04-10,Phillies,143,4,Cardinals,138,3,2024-04-11 07:36:20
744950,2024-04-10,Mariners,136,6,Blue Jays,141,1,2024-04-11 07:36:20
746573,2024-04-10,D-backs,109,5,Rockies,115,3,2024-04-11 07:36:20
745355,2024-04-10,Nationals,120,1,Giants,137,7,2024-04-11 07:36:20
746247,2024-04-10,Rays,139,4,Angels,108,2,2024-04-11 07:36:20
746655,2024-04-10,White Sox,145,6,Guardians,114,7,2024-04-11 07:36:20
745429,2024-04-10,Cubs,112,2,Padres,135,10,2024-04-11 07:36:20
746728,2024-04-10,Brewers,158,7,Reds,113,2,2024-04-11 07:36:20
745763,2024-04-10,Marlins,146,5,Yankees,147,2,2024-04-11 07:36:20
746980,2024-04-10,Orioles,110,7,Red Sox,111,5,2024-04-11 07:36:20
746323,2024-04-10,Astros,117,2,Royals,118,11,2024-04-11 07:36:20
745024,2024-04-10,Athletics,133,2,Rangers,140,6,2024-04-11 07:36:20
747137,2024-04-11,Mets,121,16,Braves,144,4,2024-04-12 07:51:04
746322,2024-04-11,Astros,117,3,Royals,118,13,2024-04-12 07:51:04
745029,2024-04-11,Athletics,133,1,Rangers,140,0,2024-04-12 07:51:04
745601,2024-04-11,Pirates,134,1,Phillies,143,5,2024-04-12 07:51:04
746977,2024-04-11,Orioles,110,9,Red Sox,111,4,2024-04-12 07:51:04
746491,2024-04-12,Twins,142,2,Tigers,116,8,2024-04-13 08:14:08
745596,2024-04-12,Pirates,134,5,Phillies,143,2,2024-04-13 08:14:08
745112,2024-04-12,Giants,137,1,Rays,139,2,2024-04-13 08:14:08
747055,2024-04-12,Brewers,158,11,Orioles,110,1,2024-04-13 08:14:08
744954,2024-04-12,Rockies,115,12,Blue Jays,141,4,2024-04-13 08:14:08
746978,2024-04-12,Angels,108,7,Red Sox,111,0,2024-04-13 08:14:08
745838,2024-04-12,Royals,118,1,Mets,121,6,2024-04-13 08:14:08
