game_id,date,away_name,away_id,away_score,home_name,home_id,home_score
717741,2023/06/16,Blue Jays,141,2,Rangers,140,1
717723,2023/06/17,Blue Jays,141,2,Rangers,140,4
717709,2023/06/18,Blue Jays,141,7,Rangers,140,11
717700,2023/06/19,Blue Jays,141,0,Marlins,146,11
717690,2023/06/20,Blue Jays,141,2,Marlins,146,0
717676,2023/06/21,Blue Jays,141,6,Marlins,146,3
717604,2023/06/27,Giants,137,3,Blue Jays,141,0
717586,2023/06/28,Giants,137,1,Blue Jays,141,6
717564,2023/06/29,Giants,137,1,Blue Jays,141,2
717555,2023/06/30,Red Sox,111,5,Blue Jays,141,0
717547,2023/07/01,Red Sox,111,7,Blue Jays,141,6
717530,2023/07/02,Red Sox,111,5,Blue Jays,141,4
717496,2023/07/04,Blue Jays,141,4,White Sox,145,3
717468,2023/07/06,Blue Jays,141,6,White Sox,145,2
717480,2023/07/06,Blue Jays,141,5,White Sox,145,4
717457,2023/07/07,Blue Jays,141,12,Tigers,116,2
717442,2023/07/08,Blue Jays,141,0,Tigers,116,2
717431,2023/07/09,Blue Jays,141,4,Tigers,116,3
717420,2023/07/14,D-backs,109,2,Blue Jays,141,7
717404,2023/07/15,D-backs,109,2,Blue Jays,141,5
717386,2023/07/16,D-backs,109,5,Blue Jays,141,7
717362,2023/07/18,Padres,135,9,Blue Jays,141,1
717338,2023/07/19,Padres,135,2,Blue Jays,141,0
717331,2023/07/20,Padres,135,0,Blue Jays,141,4
717311,2023/07/21,Blue Jays,141,2,Mariners,136,3
717301,2023/07/22,Blue Jays,141,8,Mariners,136,9
717281,2023/07/23,Blue Jays,141,4,Mariners,136,3
717271,2023/07/24,Blue Jays,141,6,Dodgers,119,3
717256,2023/07/25,Blue Jays,141,7,Dodgers,119,8
717253,2023/07/26,Blue Jays,141,8,Dodgers,119,1
717186,2023/07/31,Orioles,110,4,Blue Jays,141,2
717177,2023/08/01,Orioles,110,13,Blue Jays,141,3
717157,2023/08/02,Orioles,110,1,Blue Jays,141,4
717150,2023/08/03,Orioles,110,6,Blue Jays,141,1
717136,2023/08/04,Blue Jays,141,7,Red Sox,111,3
717125,2023/08/05,Blue Jays,141,5,Red Sox,111,4
717111,2023/08/06,Blue Jays,141,13,Red Sox,111,1
717087,2023/08/07,Blue Jays,141,3,Guardians,114,1
717074,2023/08/08,Blue Jays,141,0,Guardians,114,1
717060,2023/08/09,Blue Jays,141,1,Guardians,114,0
717052,2023/08/10,Blue Jays,141,3,Guardians,114,4
717041,2023/08/11,Cubs,112,6,Blue Jays,141,2
717026,2023/08/12,Cubs,112,5,Blue Jays,141,4
717012,2023/08/13,Cubs,112,4,Blue Jays,141,11
716990,2023/08/15,Phillies,143,1,Blue Jays,141,2
716967,2023/08/16,Phillies,143,9,Blue Jays,141,4
716954,2023/08/18,Blue Jays,141,0,Reds,113,1
716935,2023/08/19,Blue Jays,141,4,Reds,113,3
716924,2023/08/20,Blue Jays,141,10,Reds,113,3
716902,2023/08/22,Blue Jays,141,6,Orioles,110,3
716874,2023/08/23,Blue Jays,141,0,Orioles,110,7
716865,2023/08/24,Blue Jays,141,3,Orioles,110,5
716860,2023/08/25,Guardians,114,5,Blue Jays,141,2
716846,2023/08/26,Guardians,114,3,Blue Jays,141,8
716825,2023/08/27,Guardians,114,10,Blue Jays,141,7
716816,2023/08/28,Nationals,120,3,Blue Jays,141,6
716801,2023/08/29,Nationals,120,5,Blue Jays,141,4
716785,2023/08/30,Nationals,120,0,Blue Jays,141,7
716759,2023/09/01,Blue Jays,141,13,Rockies,115,9
716748,2023/09/02,Blue Jays,141,7,Rockies,115,8
716730,2023/09/03,Blue Jays,141,7,Rockies,115,5
716673,2023/09/08,Royals,118,4,Blue Jays,141,5
716661,2023/09/09,Royals,118,1,Blue Jays,141,5
716641,2023/09/10,Royals,118,2,Blue Jays,141,5
716630,2023/09/11,Rangers,140,10,Blue Jays,141,4
716616,2023/09/12,Rangers,140,6,Blue Jays,141,3
716594,2023/09/13,Rangers,140,10,Blue Jays,141,0
716587,2023/09/14,Rangers,140,9,Blue Jays,141,2
716576,2023/09/15,Red Sox,111,0,Blue Jays,141,3
716566,2023/09/16,Red Sox,111,3,Blue Jays,141,4
716548,2023/09/17,Red Sox,111,2,Blue Jays,141,3
716520,2023/09/19,Blue Jays,141,7,Yankees,147,1
716502,2023/09/20,Blue Jays,141,6,Yankees,147,1
716492,2023/09/21,Blue Jays,141,3,Yankees,147,5
716479,2023/09/22,Blue Jays,141,6,Rays,139,2
716463,2023/09/23,Blue Jays,141,6,Rays,139,7
716452,2023/09/24,Blue Jays,141,9,Rays,139,5
716431,2023/09/26,Yankees,147,2,Blue Jays,141,0
716413,2023/09/27,Yankees,147,6,Blue Jays,141,0
716403,2023/09/28,Yankees,147,0,Blue Jays,141,6
716392,2023/09/29,Rays,139,4,Blue Jays,141,11
716383,2023/09/30,Rays,139,7,Blue Jays,141,5
716357,2023/10/01,Rays,139,12,Blue Jays,141,8
718780,2023/03/30,Braves,144,7,Nationals,120,2
718753,2023/04/01,Braves,144,7,Nationals,120,1
718743,2023/04/02,Braves,144,1,Nationals,120,4
718727,2023/04/03,Braves,144,8,Cardinals,138,4
718711,2023/04/04,Braves,144,4,Cardinals,138,1
718697,2023/04/05,Braves,144,5,Cardinals,138,2
718681,2023/04/06,Padres,135,6,Braves,144,7
718676,2023/04/07,Padres,135,5,Braves,144,4
718659,2023/04/08,Padres,135,4,Braves,144,1
718648,2023/04/09,Padres,135,10,Braves,144,2
718636,2023/04/10,Reds,113,4,Braves,144,5
718620,2023/04/11,Reds,113,6,Braves,144,7
718601,2023/04/12,Reds,113,4,Braves,144,5
718579,2023/04/14,Braves,144,10,Royals,118,3
718563,2023/04/15,Braves,144,9,Royals,118,3
718551,2023/04/16,Braves,144,5,Royals,118,4
718533,2023/04/17,Braves,144,2,Padres,135,0
718519,2023/04/18,Braves,144,8,Padres,135,1
718507,2023/04/19,Braves,144,0,Padres,135,1
718443,2023/04/24,Marlins,146,0,Braves,144,11
718429,2023/04/25,Marlins,146,4,Braves,144,7
718411,2023/04/26,Marlins,146,4,Braves,144,6
718410,2023/04/27,Marlins,146,5,Braves,144,4
718394,2023/04/28,Braves,144,4,Mets,121,0
718352,2023/05/01,Braves,144,9,Mets,121,8
718361,2023/05/01,Braves,144,3,Mets,121,5
718346,2023/05/02,Braves,144,6,Marlins,146,0
718321,2023/05/03,Braves,144,14,Marlins,146,6
718308,2023/05/04,Braves,144,6,Marlins,146,3
718298,2023/05/05,Orioles,110,9,Braves,144,4
718283,2023/05/06,Orioles,110,4,Braves,144,5
718277,2023/05/07,Orioles,110,2,Braves,144,3
718245,2023/05/09,Red Sox,111,3,Braves,144,9
718220,2023/05/10,Red Sox,111,5,Braves,144,2
718165,2023/05/15,Braves,144,12,Rangers,140,0
718148,2023/05/16,Braves,144,4,Rangers,140,7
718126,2023/05/17,Braves,144,6,Rangers,140,5
718110,2023/05/19,Mariners,136,2,Braves,144,6
718094,2023/05/20,Mariners,136,7,Braves,144,3
718090,2023/05/21,Mariners,136,2,Braves,144,3
718074,2023/05/22,Dodgers,119,8,Braves,144,6
718057,2023/05/23,Dodgers,119,8,Braves,144,1
718042,2023/05/24,Dodgers,119,3,Braves,144,4
718026,2023/05/25,Phillies,143,5,Braves,144,8
718019,2023/05/26,Phillies,143,6,Braves,144,4
717997,2023/05/27,Phillies,143,2,Braves,144,1
717992,2023/05/28,Phillies,143,4,Braves,144,11
717919,2023/06/02,Braves,144,2,D-backs,109,3
717901,2023/06/03,Braves,144,5,D-backs,109,2
717892,2023/06/04,Braves,144,8,D-backs,109,5
717872,2023/06/06,Mets,121,4,Braves,144,6
717850,2023/06/07,Mets,121,5,Braves,144,7
717840,2023/06/08,Mets,121,10,Braves,144,13
717829,2023/06/09,Nationals,120,2,Braves,144,3
717816,2023/06/10,Nationals,120,4,Braves,144,6
717807,2023/06/11,Nationals,120,6,Braves,144,2
717790,2023/06/12,Braves,144,5,Tigers,116,6
717770,2023/06/14,Braves,144,10,Tigers,116,7
717784,2023/06/14,Braves,144,6,Tigers,116,5
717754,2023/06/15,Rockies,115,3,Braves,144,8
717745,2023/06/16,Rockies,115,1,Braves,144,8
717724,2023/06/17,Rockies,115,2,Braves,144,10
717716,2023/06/18,Rockies,115,6,Braves,144,14
717689,2023/06/20,Braves,144,4,Phillies,143,2
717657,2023/06/22,Braves,144,5,Phillies,143,1
717650,2023/06/23,Braves,144,10,Reds,113,11
717631,2023/06/24,Braves,144,7,Reds,113,6
717618,2023/06/25,Braves,144,7,Reds,113,6
717609,2023/06/26,Twins,142,1,Braves,144,4
717600,2023/06/27,Twins,142,2,Braves,144,6
717588,2023/06/28,Twins,142,0,Braves,144,3
717558,2023/06/30,Marlins,146,4,Braves,144,16
717536,2023/07/01,Marlins,146,0,Braves,144,7
717532,2023/07/02,Marlins,146,3,Braves,144,6
717512,2023/07/03,Braves,144,4,Guardians,114,2
717495,2023/07/04,Braves,144,5,Guardians,114,6
717486,2023/07/05,Braves,144,8,Guardians,114,1
717460,2023/07/07,Braves,144,2,Rays,139,1
717441,2023/07/08,Braves,144,6,Rays,139,1
717429,2023/07/09,Braves,144,4,Rays,139,10
717414,2023/07/14,White Sox,145,0,Braves,144,9
717395,2023/07/15,White Sox,145,6,Braves,144,5
717391,2023/07/16,White Sox,145,8,Braves,144,1
717358,2023/07/18,D-backs,109,16,Braves,144,13
717340,2023/07/19,D-backs,109,5,Braves,144,3
717337,2023/07/20,D-backs,109,5,Braves,144,7
717313,2023/07/21,Braves,144,6,Brewers,158,4
717296,2023/07/22,Braves,144,3,Brewers,158,4
717287,2023/07/23,Braves,144,4,Brewers,158,2
717261,2023/07/25,Braves,144,1,Red Sox,111,7
717242,2023/07/26,Braves,144,3,Red Sox,111,5
717231,2023/07/28,Brewers,158,7,Braves,144,10
717211,2023/07/29,Brewers,158,5,Braves,144,11
717206,2023/07/30,Brewers,158,6,Braves,144,8
717141,2023/08/04,Braves,144,8,Cubs,112,0
717121,2023/08/05,Braves,144,6,Cubs,112,8
717098,2023/08/06,Braves,144,4,Cubs,112,6
717095,2023/08/07,Braves,144,6,Pirates,134,7
717079,2023/08/08,Braves,144,8,Pirates,134,6
717058,2023/08/09,Braves,144,6,Pirates,134,5
717056,2023/08/10,Braves,144,5,Pirates,134,7
717040,2023/08/11,Braves,144,7,Mets,121,0
718371,2023/08/12,Braves,144,21,Mets,121,3
717021,2023/08/12,Braves,144,6,Mets,121,0
717013,2023/08/13,Braves,144,6,Mets,121,7
717001,2023/08/14,Yankees,147,3,Braves,144,11
716987,2023/08/15,Yankees,147,0,Braves,144,5
716970,2023/08/16,Yankees,147,0,Braves,144,2
716949,2023/08/18,Giants,137,0,Braves,144,4
716934,2023/08/19,Giants,137,5,Braves,144,6
716927,2023/08/20,Giants,137,4,Braves,144,3
716910,2023/08/21,Mets,121,10,Braves,144,4
716891,2023/08/22,Mets,121,2,Braves,144,3
716876,2023/08/23,Mets,121,0,Braves,144,7
716852,2023/08/25,Braves,144,5,Giants,137,1
716848,2023/08/26,Braves,144,7,Giants,137,3
716819,2023/08/27,Braves,144,5,Giants,137,8
716812,2023/08/28,Braves,144,14,Rockies,115,4
716791,2023/08/29,Braves,144,3,Rockies,115,1
716773,2023/08/30,Braves,144,7,Rockies,115,3
716768,2023/08/31,Braves,144,8,Dodgers,119,7
716757,2023/09/01,Braves,144,6,Dodgers,119,3
716741,2023/09/02,Braves,144,4,Dodgers,119,2
716725,2023/09/03,Braves,144,1,Dodgers,119,3
716709,2023/09/05,Cardinals,138,10,Braves,144,6
716689,2023/09/06,Cardinals,138,11,Braves,144,6
716680,2023/09/07,Cardinals,138,5,Braves,144,8
716674,2023/09/08,Pirates,134,2,Braves,144,8
716651,2023/09/09,Pirates,134,8,Braves,144,4
716644,2023/09/10,Pirates,134,2,Braves,144,5
717664,2023/09/11,Braves,144,10,Phillies,143,8
716590,2023/09/11,Braves,144,5,Phillies,143,7
716618,2023/09/12,Braves,144,7,Phillies,143,6
716603,2023/09/13,Braves,144,4,Phillies,143,1
716582,2023/09/15,Braves,144,6,Marlins,146,9
716565,2023/09/16,Braves,144,5,Marlins,146,11
716546,2023/09/17,Braves,144,2,Marlins,146,16
716532,2023/09/18,Phillies,143,7,Braves,144,1
716521,2023/09/19,Phillies,143,3,Braves,144,9
716509,2023/09/20,Phillies,143,6,Braves,144,5
716496,2023/09/21,Braves,144,10,Nationals,120,3
716485,2023/09/22,Braves,144,9,Nationals,120,6
716459,2023/09/24,Braves,144,2,Nationals,120,3
716467,2023/09/24,Braves,144,8,Nationals,120,5
716429,2023/09/26,Cubs,112,6,Braves,144,7
716412,2023/09/27,Cubs,112,5,Braves,144,6
716399,2023/09/28,Cubs,112,3,Braves,144,5
716394,2023/09/29,Nationals,120,10,Braves,144,6
716369,2023/09/30,Nationals,120,3,Braves,144,5
716354,2023/10/01,Nationals,120,10,Braves,144,9
718777,2023/03/30,Brewers,158,0,Cubs,112,4
718758,2023/04/01,Brewers,158,3,Cubs,112,1
718738,2023/04/02,Brewers,158,9,Cubs,112,5
718731,2023/04/03,Mets,121,0,Brewers,158,10
718712,2023/04/04,Mets,121,0,Brewers,158,9
718698,2023/04/05,Mets,121,6,Brewers,158,7
718674,2023/04/07,Cardinals,138,0,Brewers,158,4
718660,2023/04/08,Cardinals,138,6,Brewers,158,0
718650,2023/04/09,Cardinals,138,1,Brewers,158,6
718627,2023/04/10,Brewers,158,0,D-backs,109,3
718611,2023/04/11,Brewers,158,7,D-backs,109,1
718598,2023/04/12,Brewers,158,3,D-backs,109,7
718589,2023/04/13,Brewers,158,4,Padres,135,3
718574,2023/04/14,Brewers,158,11,Padres,135,2
718560,2023/04/15,Brewers,158,3,Padres,135,10
718549,2023/04/16,Brewers,158,1,Padres,135,0
718534,2023/04/17,Brewers,158,7,Mariners,136,3
718517,2023/04/18,Brewers,158,6,Mariners,136,5
718502,2023/04/19,Brewers,158,5,Mariners,136,3
718483,2023/04/21,Red Sox,111,5,Brewers,158,3
718470,2023/04/22,Red Sox,111,4,Brewers,158,5
718461,2023/04/23,Red Sox,111,12,Brewers,158,5
718441,2023/04/24,Tigers,116,4,Brewers,158,2
718428,2023/04/25,Tigers,116,4,Brewers,158,3
718419,2023/04/26,Tigers,116,2,Brewers,158,6
718334,2023/05/02,Brewers,158,2,Rockies,115,3
718315,2023/05/03,Brewers,158,1,Rockies,115,7
718313,2023/05/04,Brewers,158,6,Rockies,115,9
718293,2023/05/05,Brewers,158,4,Giants,137,6
718287,2023/05/06,Brewers,158,1,Giants,137,4
718267,2023/05/07,Brewers,158,7,Giants,137,3
718257,2023/05/08,Dodgers,119,3,Brewers,158,9
718241,2023/05/09,Dodgers,119,6,Brewers,158,2
718228,2023/05/10,Dodgers,119,8,Brewers,158,1
718204,2023/05/12,Royals,118,1,Brewers,158,5
718183,2023/05/13,Royals,118,3,Brewers,158,4
718177,2023/05/14,Royals,118,6,Brewers,158,9
718166,2023/05/15,Brewers,158,1,Cardinals,138,18
718151,2023/05/16,Brewers,158,3,Cardinals,138,2
718131,2023/05/17,Brewers,158,0,Cardinals,138,3
718117,2023/05/19,Brewers,158,0,Rays,139,1
718093,2023/05/20,Brewers,158,4,Rays,139,8
718081,2023/05/21,Brewers,158,6,Rays,139,4
718028,2023/05/25,Giants,137,5,Brewers,158,0
718017,2023/05/26,Giants,137,15,Brewers,158,1
717999,2023/05/27,Giants,137,3,Brewers,158,1
717986,2023/05/28,Giants,137,5,Brewers,158,7
717931,2023/06/02,Brewers,158,5,Reds,113,4
717906,2023/06/03,Brewers,158,10,Reds,113,8
717897,2023/06/04,Brewers,158,5,Reds,113,1
717883,2023/06/05,Brewers,158,0,Reds,113,2
717867,2023/06/06,Orioles,110,3,Brewers,158,4
717851,2023/06/07,Orioles,110,2,Brewers,158,10
717849,2023/06/08,Orioles,110,6,Brewers,158,3
717783,2023/06/13,Brewers,158,5,Twins,142,7
717771,2023/06/14,Brewers,158,2,Twins,142,4
717740,2023/06/16,Pirates,134,4,Brewers,158,5
717720,2023/06/17,Pirates,134,0,Brewers,158,5
717710,2023/06/18,Pirates,134,2,Brewers,158,5
717696,2023/06/19,D-backs,109,9,Brewers,158,1
717680,2023/06/20,D-backs,109,5,Brewers,158,7
717672,2023/06/21,D-backs,109,5,Brewers,158,1
717648,2023/06/23,Brewers,158,7,Guardians,114,1
717625,2023/06/24,Brewers,158,2,Guardians,114,4
717613,2023/06/25,Brewers,158,5,Guardians,114,4
717607,2023/06/26,Brewers,158,2,Mets,121,1
717597,2023/06/27,Brewers,158,2,Mets,121,7
717581,2023/06/28,Brewers,158,5,Mets,121,2
717565,2023/06/29,Brewers,158,3,Mets,121,2
717562,2023/06/30,Brewers,158,7,Pirates,134,8
717540,2023/07/01,Brewers,158,11,Pirates,134,8
717531,2023/07/02,Brewers,158,6,Pirates,134,3
717511,2023/07/03,Cubs,112,6,Brewers,158,8
717503,2023/07/04,Cubs,112,7,Brewers,158,6
717483,2023/07/05,Cubs,112,4,Brewers,158,3
717474,2023/07/06,Cubs,112,5,Brewers,158,6
717459,2023/07/07,Reds,113,3,Brewers,158,7
717444,2023/07/08,Reds,113,8,Brewers,158,5
717427,2023/07/09,Reds,113,0,Brewers,158,1
717412,2023/07/14,Brewers,158,1,Reds,113,0
717392,2023/07/15,Brewers,158,3,Reds,113,0
717383,2023/07/16,Brewers,158,4,Reds,113,3
717363,2023/07/18,Brewers,158,3,Phillies,143,4
717347,2023/07/19,Brewers,158,5,Phillies,143,3
717329,2023/07/20,Brewers,158,4,Phillies,143,0
717273,2023/07/24,Reds,113,2,Brewers,158,3
717262,2023/07/25,Reds,113,4,Brewers,158,3
717254,2023/07/26,Reds,113,0,Brewers,158,3
717192,2023/07/31,Brewers,158,3,Nationals,120,5
717183,2023/08/01,Brewers,158,6,Nationals,120,4
717162,2023/08/02,Brewers,158,2,Nationals,120,3
717143,2023/08/03,Pirates,134,1,Brewers,158,14
717131,2023/08/04,Pirates,134,8,Brewers,158,4
717116,2023/08/05,Pirates,134,2,Brewers,158,3
717105,2023/08/06,Pirates,134,4,Brewers,158,1
717086,2023/08/07,Rockies,115,1,Brewers,158,12
717078,2023/08/08,Rockies,115,7,Brewers,158,3
717065,2023/08/09,Rockies,115,6,Brewers,158,7
717036,2023/08/11,Brewers,158,7,White Sox,145,6
717023,2023/08/12,Brewers,158,3,White Sox,145,2
717006,2023/08/13,Brewers,158,7,White Sox,145,3
716979,2023/08/15,Brewers,158,2,Dodgers,119,6
716962,2023/08/16,Brewers,158,1,Dodgers,119,7
716961,2023/08/17,Brewers,158,0,Dodgers,119,1
716950,2023/08/18,Brewers,158,9,Rangers,140,8
716938,2023/08/19,Brewers,158,6,Rangers,140,1
716918,2023/08/20,Brewers,158,6,Rangers,140,2
716894,2023/08/22,Twins,142,3,Brewers,158,7
716882,2023/08/23,Twins,142,7,Brewers,158,8
716857,2023/08/25,Padres,135,3,Brewers,158,7
716838,2023/08/26,Padres,135,4,Brewers,158,5
716822,2023/08/27,Padres,135,6,Brewers,158,10
716810,2023/08/28,Brewers,158,6,Cubs,112,2
716798,2023/08/29,Brewers,158,0,Cubs,112,1
716779,2023/08/30,Brewers,158,2,Cubs,112,3
716765,2023/09/01,Phillies,143,5,Brewers,158,7
716745,2023/09/02,Phillies,143,5,Brewers,158,7
716736,2023/09/03,Phillies,143,4,Brewers,158,2
716718,2023/09/04,Brewers,158,2,Pirates,134,4
716714,2023/09/05,Brewers,158,7,Pirates,134,3
716697,2023/09/06,Brewers,158,4,Pirates,134,5
716670,2023/09/08,Brewers,158,8,Yankees,147,2
716659,2023/09/09,Brewers,158,9,Yankees,147,2
716646,2023/09/10,Brewers,158,3,Yankees,147,4
716626,2023/09/11,Marlins,146,0,Brewers,158,12
716610,2023/09/12,Marlins,146,1,Brewers,158,3
716592,2023/09/13,Marlins,146,2,Brewers,158,0
716585,2023/09/14,Marlins,146,2,Brewers,158,4
716578,2023/09/15,Nationals,120,3,Brewers,158,5
716559,2023/09/16,Nationals,120,5,Brewers,158,9
716543,2023/09/17,Nationals,120,2,Brewers,158,1
716531,2023/09/18,Brewers,158,0,Cardinals,138,1
716515,2023/09/19,Brewers,158,7,Cardinals,138,3
716495,2023/09/20,Brewers,158,8,Cardinals,138,2
716491,2023/09/21,Brewers,158,6,Cardinals,138,0
716482,2023/09/22,Brewers,158,16,Marlins,146,1
716460,2023/09/23,Brewers,158,4,Marlins,146,5
716447,2023/09/24,Brewers,158,1,Marlins,146,6
716423,2023/09/26,Cardinals,138,4,Brewers,158,1
716408,2023/09/27,Cardinals,138,2,Brewers,158,3
716396,2023/09/28,Cardinals,138,0,Brewers,158,3
716385,2023/09/29,Cubs,112,3,Brewers,158,4
716373,2023/09/30,Cubs,112,10,Brewers,158,6
716364,2023/10/01,Cubs,112,0,Brewers,158,4
718629,2023/04/10,Cardinals,138,4,Rockies,115,7
718613,2023/04/11,Cardinals,138,9,Rockies,115,6
718607,2023/04/12,Cardinals,138,7,Rockies,115,4
718591,2023/04/13,Pirates,134,5,Cardinals,138,0
718582,2023/04/14,Pirates,134,0,Cardinals,138,3
718568,2023/04/15,Pirates,134,6,Cardinals,138,3
718548,2023/04/16,Pirates,134,4,Cardinals,138,5
718538,2023/04/17,D-backs,109,6,Cardinals,138,3
718527,2023/04/18,D-backs,109,8,Cardinals,138,7
718512,2023/04/19,D-backs,109,5,Cardinals,138,14
718481,2023/04/21,Cardinals,138,2,Mariners,136,5
718464,2023/04/22,Cardinals,138,4,Mariners,136,5
718450,2023/04/23,Cardinals,138,7,Mariners,136,3
718446,2023/04/24,Cardinals,138,0,Giants,137,4
718439,2023/04/25,Cardinals,138,4,Giants,137,5
718423,2023/04/26,Cardinals,138,3,Giants,137,7
718409,2023/04/27,Cardinals,138,6,Giants,137,0
718382,2023/04/28,Cardinals,138,3,Dodgers,119,7
718369,2023/04/29,Cardinals,138,0,Dodgers,119,1
718359,2023/04/30,Cardinals,138,3,Dodgers,119,6
718292,2023/05/05,Tigers,116,5,Cardinals,138,4
718288,2023/05/06,Tigers,116,6,Cardinals,138,5
718272,2023/05/07,Tigers,116,6,Cardinals,138,12
718256,2023/05/08,Cardinals,138,3,Cubs,112,1
718240,2023/05/09,Cardinals,138,6,Cubs,112,4
718221,2023/05/10,Cardinals,138,4,Cubs,112,10
718211,2023/05/12,Cardinals,138,8,Red Sox,111,6
718196,2023/05/13,Cardinals,138,4,Red Sox,111,3
718187,2023/05/14,Cardinals,138,9,Red Sox,111,1
718124,2023/05/18,Dodgers,119,8,Cardinals,138,16
718113,2023/05/19,Dodgers,119,5,Cardinals,138,0
718109,2023/05/20,Dodgers,119,5,Cardinals,138,6
718083,2023/05/21,Dodgers,119,5,Cardinals,138,10
718071,2023/05/22,Cardinals,138,5,Reds,113,6
718059,2023/05/23,Cardinals,138,8,Reds,113,5
718041,2023/05/24,Cardinals,138,3,Reds,113,10
718030,2023/05/25,Cardinals,138,2,Reds,113,1
718022,2023/05/26,Cardinals,138,3,Guardians,114,4
717996,2023/05/27,Cardinals,138,2,Guardians,114,1
717993,2023/05/28,Cardinals,138,3,Guardians,114,4
717975,2023/05/29,Royals,118,7,Cardinals,138,0
717960,2023/05/30,Royals,118,1,Cardinals,138,2
717930,2023/06/02,Cardinals,138,5,Pirates,134,7
717907,2023/06/03,Cardinals,138,3,Pirates,134,4
717898,2023/06/04,Cardinals,138,1,Pirates,134,2
717879,2023/06/05,Cardinals,138,3,Rangers,140,4
717868,2023/06/06,Cardinals,138,4,Rangers,140,6
717854,2023/06/07,Cardinals,138,1,Rangers,140,0
717832,2023/06/09,Reds,113,4,Cardinals,138,7
717817,2023/06/10,Reds,113,8,Cardinals,138,4
717797,2023/06/11,Reds,113,4,Cardinals,138,3
717791,2023/06/12,Giants,137,4,Cardinals,138,3
717781,2023/06/13,Giants,137,11,Cardinals,138,3
717767,2023/06/14,Giants,137,8,Cardinals,138,5
717743,2023/06/16,Cardinals,138,1,Mets,121,6
717718,2023/06/17,Cardinals,138,5,Mets,121,3
717713,2023/06/18,Cardinals,138,8,Mets,121,7
717699,2023/06/19,Cardinals,138,8,Nationals,120,6
717691,2023/06/20,Cardinals,138,9,Nationals,120,3
717673,2023/06/21,Cardinals,138,0,Nationals,120,3
717637,2023/06/24,Cubs,112,9,Cardinals,138,1
717623,2023/06/25,Cubs,112,5,Cardinals,138,7
717545,2023/07/01,Yankees,147,4,Cardinals,138,11
717550,2023/07/01,Yankees,147,6,Cardinals,138,2
717524,2023/07/02,Yankees,147,1,Cardinals,138,5
717515,2023/07/03,Cardinals,138,4,Marlins,146,5
717502,2023/07/04,Cardinals,138,2,Marlins,146,15
717488,2023/07/05,Cardinals,138,9,Marlins,146,10
717473,2023/07/06,Cardinals,138,3,Marlins,146,0
717455,2023/07/07,Cardinals,138,7,White Sox,145,8
717445,2023/07/08,Cardinals,138,3,White Sox,145,0
717424,2023/07/09,Cardinals,138,4,White Sox,145,3
717407,2023/07/14,Nationals,120,7,Cardinals,138,5
717396,2023/07/15,Nationals,120,6,Cardinals,138,9
717380,2023/07/16,Nationals,120,4,Cardinals,138,8
717374,2023/07/17,Marlins,146,4,Cardinals,138,6
717357,2023/07/18,Marlins,146,2,Cardinals,138,5
717351,2023/07/19,Marlins,146,4,Cardinals,138,6
717322,2023/07/20,Cardinals,138,7,Cubs,112,2
717325,2023/07/21,Cardinals,138,3,Cubs,112,4
717308,2023/07/22,Cardinals,138,6,Cubs,112,8
717286,2023/07/23,Cardinals,138,2,Cubs,112,7
717268,2023/07/24,Cardinals,138,10,D-backs,109,6
717259,2023/07/25,Cardinals,138,1,D-backs,109,3
717244,2023/07/26,Cardinals,138,11,D-backs,109,7
717238,2023/07/27,Cubs,112,10,Cardinals,138,3
717226,2023/07/28,Cubs,112,3,Cardinals,138,2
717213,2023/07/29,Cubs,112,5,Cardinals,138,1
717195,2023/07/30,Cubs,112,0,Cardinals,138,3
717174,2023/08/01,Twins,142,3,Cardinals,138,2
717155,2023/08/02,Twins,142,3,Cardinals,138,7
717145,2023/08/03,Twins,142,5,Cardinals,138,3
717127,2023/08/04,Rockies,115,9,Cardinals,138,4
717119,2023/08/05,Rockies,115,2,Cardinals,138,6
717099,2023/08/06,Rockies,115,1,Cardinals,138,0
717085,2023/08/08,Cardinals,138,2,Rays,139,4
717064,2023/08/09,Cardinals,138,6,Rays,139,4
717048,2023/08/10,Cardinals,138,5,Rays,139,2
717039,2023/08/11,Cardinals,138,8,Royals,118,12
717019,2023/08/12,Cardinals,138,5,Royals,118,4
716958,2023/08/17,Mets,121,4,Cardinals,138,2
716952,2023/08/18,Mets,121,7,Cardinals,138,1
716940,2023/08/19,Mets,121,13,Cardinals,138,2
716921,2023/08/20,Mets,121,3,Cardinals,138,7
716912,2023/08/21,Cardinals,138,1,Pirates,134,11
716901,2023/08/22,Cardinals,138,3,Pirates,134,6
716886,2023/08/23,Cardinals,138,6,Pirates,134,4
716861,2023/08/25,Cardinals,138,2,Phillies,143,7
716847,2023/08/26,Cardinals,138,1,Phillies,143,12
716835,2023/08/27,Cardinals,138,0,Phillies,143,3
716809,2023/08/28,Padres,135,4,Cardinals,138,1
716797,2023/08/29,Padres,135,5,Cardinals,138,6
716782,2023/08/30,Padres,135,4,Cardinals,138,5
716766,2023/09/01,Pirates,134,4,Cardinals,138,2
716744,2023/09/02,Pirates,134,7,Cardinals,138,6
716733,2023/09/03,Pirates,134,4,Cardinals,138,6
716677,2023/09/08,Cardinals,138,9,Reds,113,4
716655,2023/09/09,Cardinals,138,4,Reds,113,3
716642,2023/09/10,Cardinals,138,1,Reds,113,7
